Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Bangladesh,Price / Bangladesh,Compare At Price / Bangladesh,Included / International,Price / International,Compare At Price / International,Status
the-fatigue-sunglass,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/3_111c542b-4928-4cb1-a452-cf084f27b0d3.jpg?v=1725792944,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-fatigue-sunglass,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/3_1_9a754fae-357e-4db8-a4ef-6cd486db1d2b.jpg?v=1725792944,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-fatigue-sunglass,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/1_2_a66ebf5f-7c1c-4b8b-89f0-e2a88248cf1b.jpg?v=1725792944,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-fatigue-sunglass,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/1_92850a8f-1b0e-45aa-811e-20b6733fc874.jpg?v=1725792944,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-fatigue-sunglass,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/6_1_7d482e2c-2086-4c75-8528-46a3c145e3f5.jpg?v=1725792944,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-polycarbonate-sunglass,Black Polycarbonate Sunglass,"<p>[short_description]</p>
<p> </p>
<p><span>All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. </span></p>
<p>[/short_description]</p>
<p>[product_description]</p>
<p> </p>
<p><span>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text.</span></p>
<p> </p>
<p><span>All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable.</span></p>
<p> </p>
<p><span>The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc.</span></p>
<p>[/product_description]</p>
<p>[unique_description_1]</p>
<p> </p>
<h6>The standard Lorem Ipsum passage, used since the 1500s</h6>
<p>""Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.""</p>
<h6>Section 1.10.32 of ""de Finibus Bonorum et Malorum"", written by Cicero in 45 BC</h6>
<p>""Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?""</p>
<p>[/unique_description_1]</p>",Vendor 12,Uncategorized,Type 12,"blue, green, red",true,Color,red,,,,,,,,'111,0.0,shopify,11,deny,manual,99.00,111.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_9.jpg?v=1725789699,1,"",false,,"All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. There are many variations of passages of Lorem Ipsum available.",,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
black-polycarbonate-sunglass,,,,,,,,,green,,,,,,,,'112,0.0,shopify,9,deny,manual,99.00,111.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_6.jpg?v=1725789699,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
black-polycarbonate-sunglass,,,,,,,,,blue,,,,,,,,'113,0.0,shopify,5,deny,manual,99.00,111.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_10.jpg?v=1725789701,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
black-polycarbonate-sunglass,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_2.jpg?v=1725789700,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
black-polycarbonate-sunglass,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_3.jpg?v=1725789700,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray-ban-sunglass,Ray-Ban Sunglass,"<p>[short_description]</p>
<p> </p>
<p><span>All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. </span></p>
<p>[/short_description]</p>
<p>[product_description]</p>
<p> </p>
<p><span>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text.</span></p>
<p> </p>
<p><span>All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable.</span></p>
<p> </p>
<p><span>The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc.</span></p>
<p>[/product_description]</p>
<p>[unique_description_1]</p>
<p> </p>
<h6>The standard Lorem Ipsum passage, used since the 1500s</h6>
<p>""Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.""</p>
<h6>Section 1.10.32 of ""de Finibus Bonorum et Malorum"", written by Cicero in 45 BC</h6>
<p>""Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?""</p>
<p>[/unique_description_1]</p>",Vendor 12,Uncategorized,Type 12,"blue, green, red",true,Color,red,,,,,,,,'111,0.0,shopify,11,deny,manual,99.00,111.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_10.jpg?v=1725789701,1,"",false,,"All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. There are many variations of passages of Lorem Ipsum available.",,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
ray-ban-sunglass,,,,,,,,,green,,,,,,,,'112,0.0,shopify,9,deny,manual,99.00,111.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_2.jpg?v=1725789700,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ray-ban-sunglass,,,,,,,,,blue,,,,,,,,'113,0.0,shopify,5,deny,manual,99.00,111.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_3.jpg?v=1725789700,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ray-ban-sunglass,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_7.jpg?v=1725789700,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray-ban-sunglass,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_1.jpg?v=1725789700,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
stylish-mens-sunglass,Stylish Men's Sunglass,"<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[short_description]
<p>Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur.</p>
[/short_description] [product_description]
<p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt. Neque porro quisquam est, qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit, sed quia non numquam eius modi tempora incidunt ut labore et dolore magnam aliquam quaerat voluptatem. Ut enim ad minima veniam, quis nostrum exercitationem ullam corporis suscipit laboriosam, nisi ut aliquid ex ea commodi consequatur? Quis autem vel eum iure reprehenderit qui in ea voluptate velit esse quam nihil molestiae consequatur, vel illum qui dolorem eum fugiat quo voluptas nulla pariatur?</p>
<p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?</p>
[/product_description]",Vendor 6,Uncategorized,Type 6,"blue, green, l, m, red, s",true,Size,s,,Color,red,,,,,'201,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_4.jpg?v=1725789700,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
stylish-mens-sunglass,,,,,,,,,s,,,green,,,,,'202,0.0,shopify,5,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_11.jpg?v=1725789700,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
stylish-mens-sunglass,,,,,,,,,s,,,blue,,,,,'203,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_12.jpg?v=1725789700,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
stylish-mens-sunglass,,,,,,,,,m,,,red,,,,,'204,0.0,shopify,6,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_5.jpg?v=1725789700,4,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
stylish-mens-sunglass,,,,,,,,,m,,,green,,,,,'205,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_8.jpg?v=1725789700,5,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
stylish-mens-sunglass,,,,,,,,,m,,,blue,,,,,'206,0.0,shopify,10,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
stylish-mens-sunglass,,,,,,,,,l,,,red,,,,,'207,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
stylish-mens-sunglass,,,,,,,,,l,,,green,,,,,'208,0.0,shopify,0,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
stylish-mens-sunglass,,,,,,,,,l,,,blue,,,,,'209,0.0,shopify,1,deny,manual,55.00,75.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cartier-aviator-sunglass,Cartier Aviator Sunglass,"<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[new_products]300[/new_products] [short_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia,</p>
[/short_description] [product_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[/product_description]",Vendor 1,Uncategorized,Type 1,"blue, green, l, m, red, s, white, xl, yellow",true,Size,s,,Color,red,,,,,'1510,0.0,shopify,10,deny,manual,110.00,130.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_7.jpg?v=1725789700,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
cartier-aviator-sunglass,,,,,,,,,s,,,green,,,,,'1511,0.0,shopify,8,deny,manual,110.00,130.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_1.jpg?v=1725789700,2,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cartier-aviator-sunglass,,,,,,,,,s,,,blue,,,,,'1512,0.0,shopify,10,deny,manual,110.00,130.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_4.jpg?v=1725789700,3,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cartier-aviator-sunglass,,,,,,,,,s,,,yellow,,,,,'1513,0.0,shopify,7,deny,manual,110.00,130.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_11.jpg?v=1725789700,4,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cartier-aviator-sunglass,,,,,,,,,s,,,white,,,,,'1514,0.0,shopify,6,deny,manual,110.00,130.00,true,true,,https://cdn.shopify.com/s/files/1/0701/8899/0684/files/sun_12.jpg?v=1725789700,5,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cartier-aviator-sunglass,,,,,,,,,m,,,red,,,,,'1515,0.0,shopify,5,deny,manual,110.00,130.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
cartier-aviator-sunglass,,,,,,,,,m,,,green,,,,,'1516,0.0,shopify,8,deny,manual,110.00,130.00,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
